Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income,in_relationship,income_monthly,Kelas Penghasilan,Age
1993,Swasta,169589,Magister,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Male,0,0,30,United-States,0.0,0,0,0,0,Low,31
1986,Swasta,170174,SMA,Menikah,Inspeksi dan Operasi Mesin,Suami,1,Male,0,0,40,United-States,0.0,1,0,1,0,Low,38
2004,Swasta,39927,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Male,0,0,8,United-States,0.0,0,0,0,0,Low,20
1976,Swasta,91251,SMP,Menikah,Layanan Lainnya,Suami,3,Male,0,0,30,China,2.0,0,0,1,0,Low,48
2006,Swasta,152044,SMA,Belum-menikah,Layanan Lainnya,Punya Anak,1,Female,0,0,3,United-States,1.0,0,0,0,0,Low,18
1991,Swasta,130021,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,33
1992,Swasta,171215,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Male,0,0,48,United-States,0.0,0,0,0,0,Low,32
1998,Swasta,131686,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,26
2006,Swasta,338836,SMA Grad,Belum-menikah,Layanan Lainnya,Punya Anak,1,Male,0,0,20,United-States,1.0,0,0,0,0,Low,18
2005,Swasta,333953,SMA,Belum-menikah,Layanan Lainnya,Kerabat,1,Female,0,0,30,United-States,0.0,0,0,0,0,Low,19
2006,Swasta,434430,SMA Grad,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Male,0,0,30,United-States,0.0,0,0,0,0,Low,18
1986,Swasta,165472,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,1.0,1,0,1,0,Low,38
1964,Pengusaha perorangan,52900,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,42,United-States,2.0,1,0,1,0,Low,60
1989,Sektor Pemerintah,195516,SMA Grad,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Male,0,0,40,United-States,3.0,0,0,0,0,Low,35
2000,Pengusaha berbadan hukum,60668,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,24
1995,Swasta,356133,Diploma,Belum-menikah,Spesialis Profesional,Kerabat,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,29
1990,Sektor Pemerintah,204461,Magister,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,34
1976,Swasta,79646,SMA,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,50,United-States,1.0,0,0,1,0,Low,48
1975,Swasta,224393,Sarjana,Menikah,Eksekutif Manager,Suami,1,Male,0,0,55,United-States,3.0,1,0,1,0,Low,49
1982,Swasta,196797,SMA Grad,Belum-menikah,Transportasi dan Pengangkutan,Belum Menikah,2,Female,0,0,38,United-States,0.0,0,0,0,0,Low,42
1973,Sektor Pemerintah,154891,SMA Grad,Belum-menikah,Layanan Perlindungan,Belum Menikah,1,Male,0,0,52,United-States,0.0,0,0,0,0,Low,51
1979,Sektor Pemerintah,334039,Diploma,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,1.0,1,0,1,0,Low,45
1985,Swasta,188038,Diploma,Belum-menikah,Pengelola Kebersihan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,39
1989,Swasta,102976,Magister,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,1,0,0,0,Low,35
1981,Swasta,168071,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,44,United-States,0.0,0,0,1,0,Low,43
1980,Swasta,107218,Sarjana,Menikah,Eksekutif Manager,Suami,3,Male,0,0,40,United-States,0.0,0,0,1,0,Low,44
1996,Swasta,184078,SMA,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,28
1978,Pengusaha perorangan,275625,Sarjana,Belum-menikah,Layanan Lainnya,Belum Menikah,3,Female,0,0,60,South,0.0,1,0,0,0,Low,46
1969,Swasta,52267,Magister,Menikah,Spesialis Profesional,Suami,1,Male,0,0,18,United-States,2.0,0,0,1,0,Low,55
1990,Pengusaha perorangan,288486,SMA,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,34
1986,Swasta,295127,Diploma,Menikah,Inspeksi dan Operasi Mesin,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,38
1988,Swasta,659504,Sarjana,Menikah,Eksekutif Manager,Suami,2,Male,0,0,45,United-States,1.0,1,0,1,0,Low,36
2006,Swasta,166889,Diploma,Belum-menikah,Pengelola Kebersihan,Punya Anak,2,Female,0,1602,35,United-States,1.0,0,0,0,0,Low,18
2002,Swasta,177125,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Male,0,0,50,United-States,0.0,0,0,0,0,Low,22
2004,Swasta,110998,Diploma,Belum-menikah,Administratif dan Kantor,Punya Anak,3,Female,0,0,30,United-States,1.0,0,0,0,0,Low,20
1968,Swasta,181220,Sarjana,Menikah,Sales,Suami,1,Male,0,0,40,United-States,0.0,1,0,1,0,Low,56
1977,Swasta,275095,Diploma,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,1,Female,0,0,40,United-States,2.0,0,0,0,0,Low,47
1998,Swasta,198801,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,45,United-States,3.0,0,0,1,0,Low,26
1979,Sektor Pemerintah,175958,SMP,Belum-menikah,Layanan Lainnya,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,45
2000,Swasta,88095,Diploma,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,1,Female,0,0,24,Mexico,0.0,0,0,0,0,Low,24
1975,Swasta,168337,SD,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,49
1966,Swasta,204021,SMA Grad,Belum-menikah,Transportasi dan Pengangkutan,Punya Anak,1,Male,0,0,40,Canada,1.0,0,0,0,0,Low,58
1992,Swasta,107218,Sarjana,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,3,Male,0,0,40,United-States,0.0,0,0,0,0,Low,32
1960,Sektor Pemerintah,277657,SMA Grad,Duda/Janda,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,24,United-States,1.0,0,0,0,0,Low,64
2006,Pengusaha berbadan hukum,38307,SMA,Belum-menikah,Pertanian dan Perikanan,Punya Anak,1,Male,0,0,30,United-States,1.0,0,0,0,0,Low,18
1966,Swasta,170108,Magister,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,1.0,1,0,1,0,Low,58
2005,Swasta,141418,Diploma,Belum-menikah,Spesialis Profesional,Punya Anak,1,Male,0,0,15,United-States,1.0,0,0,0,0,Low,19
1990,Swasta,169583,Magister,Belum-menikah,Eksekutif Manager,Tidak dalam Keluarga,1,Female,0,0,50,United-States,0.0,0,0,0,0,Low,34
1981,Pengusaha perorangan,174090,SMA Grad,Menikah,Administratif dan Kantor,Istri,1,Female,0,0,20,United-States,2.0,1,0,1,0,Low,43
1964,Sektor Pemerintah,101110,Asosiasi vokasional,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Male,0,0,40,United-States,1.0,1,0,0,0,Low,60
1970,Sektor Pemerintah,182543,Diploma,Belum-menikah,Administratif dan Kantor,Belum Menikah,1,Female,0,0,40,Mexico,2.0,0,0,0,0,Low,54
2000,Sektor Pemerintah,249101,SMA Grad,Belum-menikah,Layanan Perlindungan,Belum Menikah,2,Female,0,0,40,United-States,1.0,0,0,0,0,Low,24
1987,Swasta,87369,SMP,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Female,0,0,40,United-States,3.0,0,0,0,0,Low,37
1994,Pengusaha berbadan hukum,153549,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,50,United-States,1.0,1,0,1,0,Low,30
1985,Swasta,366757,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,35,United-States,2.0,0,0,1,0,Low,39
1973,Pengusaha perorangan,111939,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,35,United-States,0.0,1,0,1,0,Low,51
1998,Swasta,385278,SMA Grad,Menikah,Eksekutif Manager,Suami,2,Male,0,0,60,United-States,3.0,0,0,1,0,Low,26
1991,Swasta,401104,SMA Grad,Menikah,Pengelola Kebersihan,Suami,1,Male,0,0,50,United-States,1.0,1,0,1,0,Low,33
1981,Swasta,313181,SMA Grad,Cerai,Administratif dan Kantor,Kerabat,2,Male,0,0,38,United-States,1.0,0,0,0,0,Low,43
1953,Swasta,93202,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Female,0,0,16,United-States,0.0,0,0,0,0,Low,71
1947,Swasta,123959,SMA Grad,Duda/Janda,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,32,United-States,0.0,0,0,0,0,Low,77
1991,Swasta,157747,Asosiasi akademik,Menikah,Pengelola Kebersihan,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,33
1985,Pengusaha berbadan hukum,180804,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,1.0,1,0,1,0,Low,39
1993,Swasta,109428,Asosiasi akademik,Menikah,Administratif dan Kantor,Istri,1,Female,0,1740,40,United-States,3.0,0,0,1,0,Low,31
1999,Sektor Pemerintah,176162,Asosiasi vokasional,Belum-menikah,Layanan Perlindungan,Punya Anak,1,Male,0,0,30,United-States,1.0,0,0,0,0,Low,25
1999,Swasta,197728,Diploma,Belum-menikah,Administratif dan Kantor,Punya Anak,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,25
1988,Sektor Pemerintah,359249,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,2,Male,0,0,40,United-States,2.0,0,0,0,0,Low,36
1986,Swasta,186959,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,2.0,0,0,1,0,Low,38
1991,Swasta,256362,Diploma,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Male,0,0,35,United-States,0.0,0,0,0,0,Low,33
1975,Swasta,93639,Sarjana,Menikah,Eksekutif Manager,Istri,1,Female,0,0,43,United-States,0.0,0,0,1,0,Low,49
1987,Swasta,323155,SD,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,85,Mexico,1.0,0,0,1,0,Low,37
1987,Swasta,234807,Sarjana,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Female,7430,0,45,United-States,0.0,1,0,0,29720,Low,37
1994,Sektor Pemerintah,154950,Sarjana,Menikah,Layanan Perlindungan,Suami,1,Male,0,0,72,United-States,3.0,1,0,1,0,Low,30
2004,Swasta,186849,SMA Grad,Belum-menikah,Transportasi dan Pengangkutan,Kerabat,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,20
1959,Swasta,172510,Diploma,Duda/Janda,Spesialis Profesional,Tidak dalam Keluarga,1,Female,1848,0,20,Hungary,2.0,0,0,0,7392,Low,65
1960,Swasta,211360,SMA Grad,Duda/Janda,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,30,United-States,1.0,0,0,0,0,Low,64
1976,Swasta,138970,Sarjana,Menikah,Eksekutif Manager,Suami,1,Male,0,0,45,United-States,0.0,1,0,1,0,Low,48
1998,Swasta,340787,SMA Grad,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,26
1995,Swasta,114224,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,3.0,1,0,1,0,Low,29
2004,Swasta,362999,Diploma,Belum-menikah,Administratif dan Kantor,Punya Anak,1,Female,0,0,20,United-States,1.0,0,0,0,0,Low,20
1978,Swasta,45288,Sarjana,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,46
1995,Swasta,157612,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,14344,0,40,United-States,0.0,1,0,0,57376,Low,29
1993,Sektor Pemerintah,226494,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Male,0,0,45,United-States,0.0,0,0,0,0,Low,31
1992,Swasta,353994,Sarjana,Menikah,Eksekutif Manager,Kerabat,3,Female,0,0,40,China,1.0,1,0,1,0,Low,32
1992,Swasta,232766,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,32
1966,Swasta,183893,Diploma,Belum-menikah,Administratif dan Kantor,Belum Menikah,2,Female,0,0,40,United-States,1.0,0,0,0,0,Low,58
1996,Sektor Pemerintah,146949,SMA Grad,Menikah,Pengelola Kebersihan,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,28
1995,Swasta,84366,SMA,Menikah,Administratif dan Kantor,Belum Menikah,1,Female,0,0,40,Mexico,0.0,0,0,1,0,Low,29
1987,Sektor Pemerintah,48976,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,4865,0,45,United-States,0.0,0,0,0,19460,Low,37
1994,Swasta,271710,Sarjana,Menikah,Sales,Suami,1,Male,7298,0,50,United-States,1.0,1,0,1,29192,Low,30
2006,Swasta,123714,SMA,Belum-menikah,Pengelola Kebersihan,Tidak dalam Keluarga,2,Male,0,0,40,United-States,0.0,0,0,0,0,Low,18
1993,Swasta,183778,Sarjana,Belum-menikah,Dukungan Teknis,Tidak dalam Keluarga,1,Male,0,0,45,United-States,0.0,0,0,0,0,Low,31
1997,Swasta,72208,Diploma,Belum-menikah,Administratif dan Kantor,Punya Anak,2,Male,0,0,40,United-States,1.0,0,0,0,0,Low,27
2002,Swasta,406978,Sarjana,Belum-menikah,Eksekutif Manager,Kerabat,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,22
1977,Swasta,111961,SMA Grad,Menikah,Layanan Lainnya,Istri,2,Female,0,0,30,United-States,3.0,0,0,1,0,Low,47
1979,Pengusaha berbadan hukum,201699,Doktor,Menikah,Spesialis Profesional,Suami,1,Male,0,0,60,United-States,2.0,1,0,1,0,Low,45
2000,Swasta,403671,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,60,United-States,2.0,0,0,1,0,Low,24
1998,Swasta,245465,Asosiasi akademik,Belum-menikah,Sales,Punya Anak,1,Male,0,0,30,United-States,1.0,0,0,0,0,Low,26
1998,Swasta,176756,Diploma,Menikah,Sales,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,26
1972,Sektor Pemerintah,108083,Magister,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,52
2002,Swasta,64520,SMA,Belum-menikah,Transportasi dan Pengangkutan,Belum Menikah,1,Male,0,0,30,United-States,0.0,0,0,0,0,Low,22
1988,Sektor Pemerintah,239074,Asosiasi akademik,Menikah,Layanan Lainnya,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,36
1993,Swasta,265706,Sarjana,Belum-menikah,Sales,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,31
1975,Swasta,40666,Diploma,Menikah,Pertanian dan Perikanan,Suami,1,Male,0,0,50,United-States,3.0,0,0,1,0,Low,49
1969,Swasta,80167,Sarjana,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,55
1978,Sektor Pemerintah,111558,Diploma,Cerai,Inspeksi dan Operasi Mesin,Punya Anak,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,46
1976,Swasta,155659,Asosiasi vokasional,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,48
2000,Swasta,278130,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,24
1979,Sektor Pemerintah,160173,Magister,Menikah,Eksekutif Manager,Suami,1,Male,7688,0,50,United-States,3.0,1,0,1,30752,Low,45
1963,Swasta,222395,SMA Grad,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,61
1969,Swasta,200235,SMA Grad,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,55
1989,Swasta,54595,SMA,Duda/Janda,Layanan Lainnya,Tidak dalam Keluarga,2,Female,0,1980,40,United-States,3.0,0,0,0,0,Low,35
1962,Pengusaha berbadan hukum,24050,SMA Grad,Duda/Janda,Sales,Tidak dalam Keluarga,1,Female,0,0,15,United-States,1.0,0,0,0,0,Low,62
1965,Swasta,367984,Sarjana,Menikah,Spesialis Profesional,Suami,1,Male,0,0,40,United-States,1.0,0,0,1,0,Low,59
1982,Pengusaha perorangan,201520,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,45,United-States,3.0,0,0,1,0,Low,42
2000,Sektor Pemerintah,257621,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,20,United-States,0.0,0,0,0,0,Low,24
1974,Swasta,181139,Diploma,Belum-menikah,Pertanian dan Perikanan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,50
1971,Sektor Pemerintah,164300,Sarjana,Belum-menikah,Administratif dan Kantor,Belum Menikah,1,Female,0,0,38,Dominican-Republic,0.0,0,0,0,0,Low,53
2000,Swasta,258700,SD,Belum-menikah,Pertanian dan Perikanan,Kerabat,2,Male,0,0,40,Mexico,0.0,0,0,0,0,Low,24
1966,Swasta,347692,SMA,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,2,Male,0,0,15,United-States,2.0,0,0,0,0,Low,58
2000,Swasta,232841,SMA Grad,Belum-menikah,Layanan Lainnya,Tidak dalam Keluarga,1,Male,0,0,35,United-States,0.0,0,0,0,0,Low,24
1989,Swasta,23621,SMA Grad,Belum-menikah,Pekerjaan Kerajinan,Tidak dalam Keluarga,1,Male,0,0,70,United-States,0.0,0,0,0,0,Low,35
1977,Pengusaha perorangan,185673,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,50,United-States,2.0,1,0,1,0,Low,47
1992,Swasta,257068,Diploma,Belum-menikah,Transportasi dan Pengangkutan,Tidak dalam Keluarga,1,Female,0,0,37,United-States,2.0,0,0,0,0,Low,32
2003,Swasta,312017,Diploma,Belum-menikah,Pekerjaan Kerajinan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,21
1974,Swasta,24013,Diploma,Menikah,Eksekutif Manager,Suami,1,Male,0,0,84,United-States,1.0,1,0,1,0,Low,50
1987,Swasta,176900,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,99,United-States,1.0,1,0,1,0,Low,37
1971,Swasta,299080,Diploma,Belum-menikah,Administratif dan Kantor,Belum Menikah,2,Female,0,0,40,United-States,0.0,0,0,0,0,Low,53
1995,Sektor Pemerintah,118520,SMA Grad,Menikah,Layanan Perlindungan,Suami,1,Male,0,0,42,United-States,1.0,0,0,1,0,Low,29
1989,Swasta,93034,SMA Grad,Belum-menikah,Inspeksi dan Operasi Mesin,Tidak dalam Keluarga,3,Male,0,0,40,Cambodia,0.0,0,0,0,0,Low,35
2006,Sektor Pemerintah,191117,SMA,Belum-menikah,Layanan Lainnya,Punya Anak,1,Male,0,0,20,United-States,1.0,0,0,0,0,Low,18
1982,Swasta,341178,SD,Menikah,Layanan Lainnya,Suami,1,Male,0,0,44,Mexico,2.0,0,0,1,0,Low,42
1990,Swasta,157747,SMA Grad,Menikah,Administratif dan Kantor,Suami,1,Male,0,0,45,United-States,0.0,1,0,1,0,Low,34
2003,Swasta,210355,SMA,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,24,United-States,0.0,0,0,0,0,Low,21
1982,Swasta,184018,Diploma,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,42
1984,Swasta,136244,Diploma,Menikah,Administratif dan Kantor,Istri,1,Female,0,0,40,United-States,0.0,0,0,1,0,Low,40
1989,Swasta,234271,Diploma,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,40,United-States,3.0,0,0,0,0,Low,35
1979,Swasta,256649,SMA Grad,Menikah,Inspeksi dan Operasi Mesin,Suami,2,Male,0,0,40,United-States,1.0,0,0,1,0,Low,45
1981,Pengusaha berbadan hukum,260960,Sarjana,Belum-menikah,Pertanian dan Perikanan,Tidak dalam Keluarga,1,Male,0,0,35,United-States,3.0,0,0,0,0,Low,43
1990,Swasta,40067,Diploma,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,0.0,0,0,1,0,Low,34
1974,Swasta,92811,Sarjana,Menikah,Dukungan Teknis,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,50
1994,Swasta,229772,SMA,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,30
1976,Pengusaha berbadan hukum,302612,Magister,Menikah,Layanan Lainnya,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,48
1995,Swasta,189765,SD,Menikah,Spesialis Profesional,Istri,1,Female,0,0,40,United-States,0.0,0,0,1,0,Low,29
1963,Swasta,123991,Diploma,Menikah,Pengelola Kebersihan,Suami,1,Male,0,0,20,United-States,1.0,0,0,1,0,Low,61
1977,Sektor Pemerintah,324791,Magister,Menikah,Spesialis Profesional,Suami,1,Male,0,1887,50,United-States,2.0,1,0,1,0,Low,47
1990,Swasta,205733,SMA Grad,Belum-menikah,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,34
1991,Swasta,184016,SMA Grad,Belum-menikah,Transportasi dan Pengangkutan,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,33
2003,Swasta,102323,Diploma,Belum-menikah,Spesialis Profesional,Punya Anak,1,Male,0,0,30,United-States,1.0,0,0,0,0,Low,21
1996,Swasta,395022,Asosiasi vokasional,Belum-menikah,Spesialis Profesional,Belum Menikah,1,Female,0,0,40,United-States,1.0,0,0,0,0,Low,28
1973,Swasta,221532,Sarjana,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Male,0,0,40,United-States,1.0,1,0,0,0,Low,51
2000,Swasta,556660,SMA Grad,Belum-menikah,Eksekutif Manager,Kerabat,1,Male,4101,0,50,United-States,0.0,0,0,0,16404,Low,24
1996,Pengusaha perorangan,278073,SMA Grad,Belum-menikah,Inspeksi dan Operasi Mesin,Kerabat,2,Male,0,0,30,United-States,0.0,0,0,0,0,Low,28
1993,Swasta,128220,SMP,Duda/Janda,Administratif dan Kantor,Tidak dalam Keluarga,1,Female,0,0,35,United-States,0.0,0,0,0,0,Low,31
1985,Swasta,75995,SMA Grad,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Female,0,0,45,United-States,0.0,0,0,0,0,Low,39
1999,Swasta,241025,Sarjana,Belum-menikah,Layanan Lainnya,Punya Anak,1,Male,0,0,18,United-States,1.0,0,0,0,0,Low,25
1984,Swasta,184682,Diploma,Belum-menikah,Administratif dan Kantor,Belum Menikah,1,Female,0,0,40,United-States,3.0,0,0,0,0,Low,40
2002,Swasta,187052,SMA,Belum-menikah,Sales,Belum Menikah,1,Female,0,0,30,United-States,0.0,0,0,0,0,Low,22
1984,Swasta,199303,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,40,United-States,3.0,0,0,1,0,Low,40
1977,Swasta,200734,Sarjana,Belum-menikah,Eksekutif Manager,Belum Menikah,2,Female,0,0,45,United-States,0.0,0,0,0,0,Low,47
1982,Swasta,144778,SMA Grad,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,50,United-States,2.0,0,0,1,0,Low,42
1985,Swasta,165215,Magister,Menikah,Spesialis Profesional,Istri,1,Female,0,1902,18,United-States,1.0,1,0,1,0,Low,39
1977,Swasta,102583,SMA Grad,Menikah,Sales,Suami,1,Male,0,0,30,United-States,1.0,1,0,1,0,Low,47
1971,Pengusaha perorangan,105478,Sarjana,Menikah,Eksekutif Manager,Suami,1,Male,0,2415,40,United-States,0.0,1,0,1,0,Low,53
2002,Swasta,153516,Sarjana,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Male,0,0,40,United-States,0.0,0,0,0,0,Low,22
1992,Pengusaha berbadan hukum,99309,SMA Grad,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,3.0,1,0,1,0,Low,32
1964,Swasta,101096,Doktor,Belum-menikah,Spesialis Profesional,Tidak dalam Keluarga,1,Female,0,0,65,United-States,0.0,1,0,0,0,Low,60
1981,Sektor Pemerintah,196308,SMA Grad,Belum-menikah,Eksekutif Manager,Belum Menikah,4,Female,0,0,40,United-States,1.0,0,0,0,0,Low,43
1985,Swasta,146091,Sarjana,Menikah,Spesialis Profesional,Istri,1,Female,0,0,20,United-States,3.0,1,0,1,0,Low,39
1977,Swasta,87490,Magister,Belum-menikah,Eksekutif Manager,Belum Menikah,1,Male,0,0,42,United-States,1.0,0,0,0,0,Low,47
1973,Pengusaha berbadan hukum,338836,Diploma,Menikah,Eksekutif Manager,Suami,1,Male,0,0,40,United-States,3.0,1,0,1,0,Low,51
1989,Pengusaha berbadan hukum,135436,Proffesor,Menikah,Spesialis Profesional,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,35
2001,Swasta,54012,SMA Grad,Menikah,Transportasi dan Pengangkutan,Suami,1,Male,0,0,60,United-States,1.0,0,0,1,0,Low,23
2000,Sektor Pemerintah,215797,Sarjana,Belum-menikah,Dukungan Teknis,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,0,0,0,0,Low,24
1987,Swasta,236328,SMA,Menikah,Pekerjaan Kerajinan,Suami,1,Male,0,0,48,United-States,3.0,0,0,1,0,Low,37
1966,Sektor Pemerintah,109567,Doktor,Menikah,Spesialis Profesional,Suami,1,Male,0,0,1,United-States,1.0,1,0,1,0,Low,58
1987,Swasta,172538,SMA Grad,Belum-menikah,Inspeksi dan Operasi Mesin,Punya Anak,1,Male,0,0,40,United-States,1.0,0,0,0,0,Low,37
1993,Swasta,273324,Diploma,Belum-menikah,Layanan Lainnya,Punya Anak,1,Male,0,1721,16,United-States,1.0,0,0,0,0,Low,31
1982,Swasta,109912,Diploma,Belum-menikah,Dukungan Teknis,Tidak dalam Keluarga,1,Female,0,0,40,United-States,0.0,1,0,0,0,Low,42
1976,Pengusaha berbadan hukum,191277,Asosiasi vokasional,Menikah,Eksekutif Manager,Suami,1,Male,0,0,50,United-States,3.0,1,0,1,0,Low,48
1966,Swasta,310085,SD,Menikah,Inspeksi dan Operasi Mesin,Suami,1,Male,0,0,40,United-States,2.0,0,0,1,0,Low,58
1977,Sektor Pemerintah,282830,Asosiasi akademik,Menikah,Administratif dan Kantor,Suami,2,Male,0,0,40,United-States,2.0,1,0,1,0,Low,47
